room_id,host_id,host_is_superhost,property_type,room_type,neighborhood,accommodates,bedrooms,bathrooms,latitude,longitude,reviews,price,cleaning_fee,total
307837,1583952,t,House,Entire home/apt,Noe Valley,2,1.0,1.0,37.75131,-122.43700000000001,60,159.0,50.0,209.0
308885,1588855,f,Apartment,Entire home/apt,North Beach,4,1.0,1.0,37.79954,-122.40678999999999,110,125.0,75.0,200.0
314248,1614566,f,House,Entire home/apt,Pacific Heights,6,3.0,2.5,37.790259999999996,-122.4364,42,325.0,,
314368,1229762,t,Condominium,Entire home/apt,North Beach,5,2.0,1.0,37.80345,-122.40798000000001,36,600.0,75.0,675.0
317121,374909,f,Apartment,Entire home/apt,Haight Ashbury,2,0.0,1.0,37.76641,-122.44667,28,90.0,100.0,190.0
323635,812808,f,House,Private room,Excelsior,1,1.0,0.5,37.72606,-122.43231999999999,76,48.0,35.0,83.0
325478,1579337,t,Apartment,Entire home/apt,Mission,4,2.0,1.0,37.76065,-122.42414,120,365.0,120.0,485.0
326650,1670339,f,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.78633,-122.43217,34,139.0,99.0,238.0
329020,326840,f,Loft,Entire home/apt,South of Market,2,1.0,1.0,37.782779999999995,-122.39336999999999,6,250.0,150.0,400.0
330535,625762,f,Apartment,Entire home/apt,Haight Ashbury,6,3.0,1.0,37.76892,-122.44615,111,189.0,125.0,314.0
330736,729748,t,House,Entire home/apt,Mission,2,1.0,1.0,37.76592,-122.40628000000001,67,298.0,175.0,473.0
334339,879042,t,Cottage,Private room,Castro/Upper Market,1,1.0,1.0,37.76295,-122.44259,182,99.0,50.0,149.0
334886,1700823,t,Condominium,Private room,Marina,3,1.0,1.0,37.804320000000004,-122.44601000000002,127,165.0,150.0,315.0
338849,1670339,f,Apartment,Private room,Western Addition,1,1.0,1.0,37.78525,-122.43051000000001,3,99.0,69.0,168.0
342420,1737796,f,House,Entire home/apt,Castro/Upper Market,8,4.0,2.0,37.76052,-122.42938999999998,19,595.0,225.0,820.0
344621,305675,f,House,Private room,Outer Mission,2,1.0,1.0,37.728359999999995,-122.44797,32,95.0,50.0,145.0
345760,1753794,t,Apartment,Private room,Castro/Upper Market,2,1.0,1.0,37.764790000000005,-122.43611000000001,11,119.0,75.0,194.0
348580,197515,f,Condominium,Entire home/apt,Bernal Heights,4,1.0,1.0,37.742709999999995,-122.41955,33,160.0,70.0,230.0
348714,78610,t,Guest suite,Entire home/apt,Haight Ashbury,4,1.0,1.0,37.773070000000004,-122.44293,356,190.0,90.0,280.0
350479,1776403,t,House,Private room,Mission,1,1.0,1.0,37.75711,-122.40963,40,83.0,60.0,143.0
351881,1781821,t,Apartment,Private room,Castro/Upper Market,2,1.0,1.0,37.76174,-122.44339,375,125.0,40.0,165.0
351950,305973,f,House,Private room,Excelsior,2,1.0,1.0,37.72965,-122.42539,20,40.0,35.0,75.0
351978,305973,f,House,Private room,Excelsior,2,1.0,1.0,37.73019,-122.42317,26,45.0,35.0,80.0
352165,1783772,t,Apartment,Entire home/apt,Castro/Upper Market,3,1.0,1.0,37.75813,-122.4355,212,115.0,80.0,195.0
353292,1789683,t,Condominium,Private room,Western Addition,2,1.0,1.0,37.77093,-122.42823,13,90.0,60.0,150.0
361230,1129902,t,Apartment,Entire home/apt,Castro/Upper Market,5,2.0,1.0,37.76079,-122.43446999999999,175,270.0,110.0,380.0
364023,1789039,f,Apartment,Private room,Excelsior,2,1.0,1.0,37.72636,-122.43342,0,85.0,,
364397,1841207,t,Apartment,Private room,Castro/Upper Market,2,1.0,1.5,37.7586,-122.43332,94,95.0,75.0,170.0
366541,1775769,f,Apartment,Entire home/apt,Financial District,4,2.0,2.0,37.791779999999996,-122.39502,1,500.0,100.0,600.0
374997,1781821,t,Apartment,Entire home/apt,Castro/Upper Market,6,3.0,1.0,37.76055,-122.44221,37,549.0,75.0,624.0
377452,1896909,f,House,Entire home/apt,Mission,2,1.0,1.0,37.75139,-122.41193999999999,85,200.0,75.0,275.0
377569,1897399,f,House,Private room,Mission,1,1.0,1.0,37.75131,-122.40795,106,70.0,35.0,105.0
379255,1904628,f,House,Entire home/apt,Haight Ashbury,8,4.0,3.5,37.765879999999996,-122.44281000000001,13,672.0,200.0,872.0
379349,1901233,f,Guest suite,Entire home/apt,Haight Ashbury,2,1.0,1.0,37.76648,-122.44542,271,130.0,50.0,180.0
379418,510040,f,House,Entire home/apt,Bernal Heights,6,3.0,2.5,37.745870000000004,-122.41626000000001,13,390.0,190.0,580.0
381217,672097,t,House,Private room,Bernal Heights,2,1.0,1.0,37.74498,-122.41927,180,102.0,70.0,172.0
392543,1963037,t,Guest suite,Entire home/apt,Potrero Hill,2,1.0,1.0,37.761959999999995,-122.39411000000001,122,250.0,80.0,330.0
394575,1190192,t,Apartment,Entire home/apt,Bernal Heights,5,0.0,1.0,37.74248,-122.41068999999999,383,149.0,,
400433,1583699,f,Apartment,Entire home/apt,Mission,4,2.0,2.0,37.76016,-122.42265,27,355.0,150.0,505.0
408471,530786,f,House,Entire home/apt,Castro/Upper Market,6,3.0,3.0,37.75666,-122.43607,34,700.0,150.0,850.0
409549,684131,t,Condominium,Entire home/apt,Bernal Heights,4,2.0,1.5,37.74002,-122.41813,70,169.0,80.0,249.0
409560,2038517,f,House,Private room,Ocean View,2,1.0,1.5,37.720420000000004,-122.46914,15,60.0,75.0,135.0
413663,1371146,f,Apartment,Entire home/apt,Noe Valley,5,2.0,2.0,37.74987,-122.44027,80,189.0,99.0,288.0
415498,216682,t,Apartment,Entire home/apt,Pacific Heights,2,1.0,1.0,37.79363,-122.42493,20,130.0,160.0,290.0
420160,2089429,t,Apartment,Private room,Mission,2,1.0,1.0,37.76318,-122.40708000000001,146,99.0,60.0,159.0
423063,2103856,f,Condominium,Entire home/apt,Western Addition,2,1.0,1.0,37.77044,-122.43598999999999,100,289.0,105.0,394.0
423300,1776403,t,Guest suite,Entire home/apt,Mission,3,1.0,1.0,37.75635,-122.40996000000001,20,119.0,120.0,239.0
424846,2112291,t,House,Private room,Inner Richmond,4,1.0,1.5,37.783770000000004,-122.47522,215,132.0,40.0,172.0
430692,2001297,t,Apartment,Private room,Mission,1,1.0,0.0,37.75906,-122.40761,13,68.0,50.0,118.0
431632,2146065,f,Apartment,Entire home/apt,Outer Richmond,2,1.0,1.0,37.78135,-122.48266000000001,213,140.0,70.0,210.0
431862,1257432,t,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.78321,-122.41968999999999,8,124.0,100.0,224.0
435389,576273,f,House,Shared room,Chinatown,1,1.0,2.5,37.79418,-122.40581999999999,9,30.0,,
435390,576273,f,House,Shared room,Chinatown,1,1.0,2.5,37.79455,-122.406,9,30.0,,
435391,576273,f,House,Shared room,Chinatown,1,1.0,2.5,37.794779999999996,-122.40592,6,30.0,,
437385,2172763,t,Condominium,Private room,Outer Richmond,2,1.0,2.0,37.77884,-122.50535,271,128.0,68.0,196.0
438940,1841207,t,Apartment,Private room,Castro/Upper Market,2,1.0,1.5,37.76003,-122.4357,54,116.0,75.0,191.0
438967,1841207,t,Condominium,Private room,Castro/Upper Market,2,1.0,1.5,37.759409999999995,-122.43363000000001,28,109.0,75.0,184.0
439703,1841207,t,Condominium,Entire home/apt,Castro/Upper Market,9,4.0,1.5,37.75978,-122.4351,28,350.0,0.0,350.0
442349,2198022,f,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.7748,-122.42711000000001,19,250.0,80.0,330.0
442397,2198311,t,House,Entire home/apt,Outer Sunset,6,2.0,2.0,37.75925,-122.50893,123,324.0,100.0,424.0
444675,2206832,t,Apartment,Entire home/apt,Glen Park,5,3.0,2.0,37.74054,-122.43121000000001,8,190.0,350.0,540.0
450992,374909,f,Apartment,Entire home/apt,Western Addition,7,1.0,1.0,37.77407,-122.4331,21,110.0,100.0,210.0
455783,1421509,f,Apartment,Private room,Outer Sunset,1,1.0,1.5,37.75385,-122.50806000000001,97,57.0,,
456568,202591,t,House,Private room,Western Addition,2,1.0,3.0,37.77346,-122.42917,108,89.0,30.0,119.0
457862,2276059,f,House,Entire home/apt,Western Addition,6,3.0,1.5,37.781009999999995,-122.44083,42,425.0,150.0,575.0
457986,2276990,f,Condominium,Entire home/apt,Excelsior,4,2.0,2.0,37.72594,-122.43327,12,225.0,185.0,410.0
459990,1479964,f,Serviced apartment,Hotel room,Russian Hill,2,0.0,1.0,37.80041,-122.41568999999998,3,148.0,200.0,348.0
465723,305557,t,Apartment,Entire home/apt,Parkside,2,1.0,1.0,37.73853,-122.47166000000001,429,160.0,40.0,200.0
467507,2320888,t,Guest suite,Entire home/apt,Bernal Heights,2,1.0,1.0,37.74687,-122.40964,200,145.0,60.0,205.0
468490,285168,f,Condominium,Entire home/apt,Russian Hill,12,4.0,2.5,37.801390000000005,-122.41533999999999,29,490.0,200.0,690.0
468751,2326926,f,Apartment,Entire home/apt,Mission,4,2.0,1.0,37.76717,-122.42419,26,280.0,100.0,380.0
470686,2335495,t,Condominium,Private room,Mission,2,1.0,1.0,37.767309999999995,-122.42541999999999,259,125.0,35.0,160.0
472901,1793063,f,Apartment,Entire home/apt,South of Market,2,0.0,1.0,37.77297,-122.40301000000001,218,170.0,200.0,370.0
474001,329072,f,House,Shared room,Chinatown,1,1.0,2.5,37.79472,-122.40518999999999,1,30.0,,
474107,2318089,t,House,Private room,Excelsior,6,3.0,1.0,37.72376,-122.42926000000001,75,90.0,60.0,150.0
479072,210275,t,Guest suite,Entire home/apt,Castro/Upper Market,2,0.0,1.0,37.75756,-122.4364,268,199.0,50.0,249.0
479415,350839,t,House,Entire home/apt,Bernal Heights,6,3.0,2.0,37.73962,-122.41483999999998,22,230.0,120.0,350.0
482592,2389112,t,House,Entire home/apt,Glen Park,6,4.0,1.5,37.73429,-122.43491000000002,107,675.0,200.0,875.0
485286,2402202,f,Apartment,Entire home/apt,Bernal Heights,4,2.0,1.0,37.73895,-122.41273999999999,51,195.0,80.0,275.0
487019,2410550,f,Apartment,Entire home/apt,Potrero Hill,5,3.0,2.0,37.756,-122.40021999999999,23,205.0,110.0,315.0
487499,1682183,t,Apartment,Entire home/apt,Mission,2,1.0,1.0,37.76099,-122.42183,182,125.0,150.0,275.0
488297,1261971,t,Condominium,Private room,Noe Valley,6,3.0,2.0,37.75613,-122.44066000000001,241,399.0,200.0,599.0
491867,969518,t,Condominium,Entire home/apt,Western Addition,5,3.0,2.0,37.77296,-122.43496999999999,35,375.0,100.0,475.0
491874,969518,t,Condominium,Private room,Western Addition,2,1.0,1.0,37.771440000000005,-122.4347,98,130.0,,
493889,2439917,f,Apartment,Entire home/apt,Outer Mission,2,1.0,1.0,37.72872,-122.4406,59,225.0,75.0,300.0
494111,252927,f,Apartment,Entire home/apt,Outer Richmond,4,1.0,1.0,37.77985,-122.48478,151,130.0,75.0,205.0
496226,2451096,f,Apartment,Entire home/apt,Potrero Hill,3,1.0,1.0,37.76197,-122.40365,127,170.0,65.0,235.0
499096,2463273,t,Apartment,Entire home/apt,Mission,2,1.0,1.0,37.75853,-122.42387,204,100.0,50.0,150.0
501057,407871,t,House,Entire home/apt,Mission,4,2.0,1.5,37.74946,-122.40916999999999,65,295.0,150.0,445.0
501770,2475480,t,Apartment,Entire home/apt,Haight Ashbury,2,1.0,1.0,37.77166,-122.43826000000001,103,220.0,250.0,470.0
503362,2475480,t,Apartment,Entire home/apt,Haight Ashbury,6,2.0,2.0,37.77244,-122.43789,115,350.0,325.0,675.0
504146,2486135,t,Condominium,Entire home/apt,Marina,2,0.0,1.0,37.80594,-122.43783,75,280.0,125.0,405.0
505530,698337,f,House,Entire home/apt,Bayview,8,4.0,2.0,37.743120000000005,-122.40647,5,275.0,150.0,425.0
505763,1727387,f,Apartment,Entire home/apt,Twin Peaks,4,1.0,1.0,37.750809999999994,-122.44523999999998,8,200.0,,
515260,2537525,f,House,Entire home/apt,Noe Valley,4,2.0,1.0,37.74395,-122.43253,18,260.0,75.0,335.0
515524,2538868,t,Apartment,Entire home/apt,Haight Ashbury,2,1.0,1.0,37.771440000000005,-122.44433000000001,68,90.0,120.0,210.0
516836,2544752,t,House,Private room,Potrero Hill,2,1.0,2.0,37.75933,-122.40366999999999,306,135.0,25.0,160.0
517803,2549630,f,Bungalow,Entire home/apt,Castro/Upper Market,4,2.0,1.5,37.76794,-122.43906000000001,8,550.0,95.0,645.0
519796,2019559,f,Apartment,Entire home/apt,Russian Hill,2,1.0,1.0,37.80299,-122.42447,79,126.0,120.0,246.0
522089,2567585,t,Apartment,Entire home/apt,Mission,6,3.0,1.0,37.759809999999995,-122.42447,45,495.0,150.0,645.0
522273,2568946,f,Apartment,Private room,Bayview,2,1.0,1.5,37.738209999999995,-122.39146000000001,11,70.0,180.0,250.0
527226,2584879,t,House,Private room,Excelsior,1,1.0,1.0,37.72509,-122.43308999999999,32,95.0,75.0,170.0
530857,2607120,t,House,Private room,Excelsior,2,1.0,1.5,37.71725,-122.43562,16,100.0,25.0,125.0
531151,2608908,f,House,Entire home/apt,Bernal Heights,8,4.0,2.5,37.73496,-122.41656,18,449.0,200.0,649.0
533193,305973,f,House,Private room,Excelsior,2,1.0,1.0,37.72988,-122.42673,15,43.0,35.0,78.0
533627,2544752,t,House,Entire home/apt,Potrero Hill,8,3.0,3.0,37.76132,-122.40421,29,650.0,250.0,900.0
545585,2682061,f,Apartment,Private room,Nob Hill,2,1.0,1.0,37.797090000000004,-122.41033,87,140.0,60.0,200.0
545685,2676602,t,Guest suite,Entire home/apt,Outer Richmond,2,1.0,1.0,37.77619,-122.48231000000001,757,79.0,35.0,114.0
548232,2694941,t,Condominium,Entire home/apt,Marina,7,3.0,1.0,37.79817,-122.44169,28,1195.0,95.0,1290.0
555596,1772044,t,Guest suite,Entire home/apt,Noe Valley,2,1.0,1.0,37.74416,-122.43598,109,129.0,75.0,204.0
560440,2756026,f,Apartment,Entire home/apt,Mission,3,2.0,1.0,37.7605,-122.42317,11,220.0,150.0,370.0
561148,2758480,f,House,Entire home/apt,Inner Richmond,5,3.0,2.0,37.778220000000005,-122.45813000000001,22,450.0,140.0,590.0
561602,2760904,t,House,Private room,Bernal Heights,3,2.0,1.0,37.74521,-122.41938,199,105.0,60.0,165.0
562311,2694430,t,Apartment,Private room,Mission,4,2.0,2.0,37.76149,-122.40874,169,103.0,50.0,153.0
562593,2767413,f,Apartment,Entire home/apt,North Beach,2,1.0,1.0,37.80043,-122.40543000000001,17,200.0,100.0,300.0
567239,1772044,t,House,Private room,Noe Valley,2,1.0,1.0,37.74472,-122.43699,618,95.0,15.0,110.0
568161,2795397,t,House,Private room,Outer Mission,1,1.0,1.0,37.73279,-122.43701000000001,358,68.0,,
571042,1550529,f,Townhouse,Entire home/apt,Haight Ashbury,6,3.0,2.5,37.7681,-122.43972,11,460.0,160.0,620.0
575551,2089429,t,Apartment,Private room,Potrero Hill,3,1.0,1.0,37.76186,-122.4037,6,129.0,60.0,189.0
576018,2833313,f,House,Entire home/apt,Noe Valley,8,4.0,2.5,37.75363,-122.43138,18,1000.0,199.0,1199.0
578097,560790,f,Condominium,Entire home/apt,Western Addition,4,2.0,1.0,37.77053,-122.42848000000001,18,280.0,120.0,400.0
580106,475974,f,Apartment,Private room,Haight Ashbury,1,1.0,1.0,37.77558,-122.4406,62,93.0,85.0,178.0
581216,2860364,t,Apartment,Entire home/apt,Marina,5,3.0,1.0,37.80172,-122.43501,318,139.0,100.0,239.0
582335,2867852,f,House,Entire home/apt,Marina,8,4.0,3.5,37.80178,-122.43718999999999,9,1049.0,350.0,1399.0
585225,2774967,f,Apartment,Entire home/apt,Noe Valley,2,1.0,1.0,37.74555,-122.43383999999999,529,99.0,89.0,188.0
585326,2676602,t,Guest suite,Entire home/apt,Outer Richmond,2,1.0,1.0,37.77632,-122.48066999999999,690,69.0,35.0,104.0
587375,2896645,t,House,Entire home/apt,Mission,6,2.0,1.0,37.76157,-122.42186000000001,78,400.0,100.0,500.0
589676,335127,t,House,Private room,Noe Valley,2,1.0,1.0,37.75036,-122.42621000000001,222,105.0,35.0,140.0
589767,1692184,f,Apartment,Entire home/apt,Nob Hill,6,2.0,1.0,37.796479999999995,-122.4118,22,295.0,150.0,445.0
591524,2919481,f,House,Entire home/apt,Bernal Heights,2,1.0,1.0,37.746629999999996,-122.41696,8,195.0,125.0,320.0
592883,1776403,t,House,Private room,Mission,2,1.0,1.0,37.75731,-122.40953999999999,44,98.0,100.0,198.0
593165,38836,f,Apartment,Entire home/apt,Haight Ashbury,2,1.0,1.0,37.76613,-122.45251999999999,18,121.0,99.0,220.0
593253,2929255,t,Condominium,Private room,Western Addition,1,1.0,1.5,37.77023,-122.42957,355,95.0,,
596042,216682,t,Apartment,Private room,Pacific Heights,1,1.0,0.0,37.79384,-122.42436000000001,97,63.0,70.0,133.0
598271,2544752,t,House,Private room,Potrero Hill,2,1.0,2.0,37.75943,-122.40398,277,125.0,25.0,150.0
598579,2960503,f,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.77448,-122.43359,61,105.0,50.0,155.0
602036,224980,f,Condominium,Entire home/apt,Haight Ashbury,5,3.0,1.0,37.775859999999994,-122.44243,1,350.0,250.0,600.0
602535,2981490,f,House,Entire home/apt,Noe Valley,6,3.0,2.0,37.74366,-122.42993,8,975.0,150.0,1125.0
604221,2991110,f,Apartment,Entire home/apt,Downtown/Civic Center,3,2.0,1.0,37.783879999999996,-122.41661,19,100.0,70.0,170.0
604843,2001297,t,Apartment,Private room,Mission,1,1.0,1.5,37.76024,-122.4088,10,72.0,50.0,122.0
604999,382545,f,Apartment,Shared room,Bernal Heights,2,1.0,1.0,37.747479999999996,-122.40821000000001,54,79.0,45.0,124.0
607500,1805856,t,House,Entire home/apt,Haight Ashbury,6,3.0,2.5,37.76668,-122.45095,52,375.0,275.0,650.0
616204,2806033,f,Apartment,Entire home/apt,Chinatown,6,3.0,1.0,37.79527,-122.40925,71,450.0,120.0,570.0
616517,3055666,t,Loft,Entire home/apt,South of Market,2,1.0,1.0,37.77528,-122.40772,106,279.0,70.0,349.0
626349,2528117,f,Condominium,Entire home/apt,South of Market,4,1.0,1.0,37.78111,-122.40597,37,123.0,0.0,123.0
627358,382545,f,Apartment,Private room,Bernal Heights,2,1.0,1.0,37.746559999999995,-122.40655,1,125.0,50.0,175.0
631635,2506276,t,Condominium,Entire home/apt,Noe Valley,4,1.0,1.0,37.75566,-122.43453999999998,259,201.0,100.0,301.0
631658,2544752,t,House,Private room,Potrero Hill,4,2.0,2.0,37.75926,-122.40442,35,280.0,40.0,320.0
631735,3141708,f,House,Private room,Bayview,1,1.0,1.0,37.7371,-122.39761000000001,27,50.0,45.0,95.0
632303,2206832,t,Apartment,Entire home/apt,Glen Park,2,1.0,1.0,37.74118,-122.43275,8,95.0,200.0,295.0
633629,3151325,f,Apartment,Private room,Outer Mission,3,1.0,1.0,37.73258,-122.44126000000001,80,79.0,200.0,279.0
640352,1256564,t,Loft,Entire home/apt,South of Market,15,1.0,1.0,37.781279999999995,-122.40346000000001,115,975.0,50.0,1025.0
640605,3198692,f,Apartment,Entire home/apt,Marina,1,1.0,1.0,37.80392,-122.43422,53,145.0,100.0,245.0
640895,3191748,f,Apartment,Entire home/apt,Castro/Upper Market,4,4.0,1.5,37.76612,-122.42771,16,500.0,300.0,800.0
642672,611216,f,Apartment,Entire home/apt,Bernal Heights,4,1.0,1.0,37.7457,-122.42423000000001,6,178.0,200.0,378.0
643918,3159400,t,Apartment,Private room,North Beach,2,1.0,1.0,37.800309999999996,-122.4064,39,130.0,50.0,180.0
644091,3168113,f,Condominium,Entire home/apt,North Beach,2,1.0,1.0,37.803290000000004,-122.40708000000001,29,350.0,130.0,480.0
647360,3245648,t,Apartment,Entire home/apt,Lakeshore,4,1.0,1.0,37.731,-122.47932,273,250.0,125.0,375.0
648086,3250518,t,House,Private room,Bernal Heights,2,1.0,1.0,37.74038,-122.41755,253,79.0,45.0,124.0
651624,3274172,t,House,Private room,Outer Mission,2,1.0,1.0,37.7351,-122.4415,161,85.0,25.0,110.0
654279,3289160,t,House,Private room,Bayview,2,1.0,1.0,37.74514,-122.40458999999998,302,90.0,25.0,115.0
654860,3295580,f,House,Entire home/apt,Outer Richmond,10,5.0,3.5,37.77498,-122.48286999999999,5,475.0,325.0,800.0
655326,3298604,f,Apartment,Entire home/apt,North Beach,4,2.0,2.0,37.80301,-122.40216000000001,4,199.0,0.0,199.0
657121,3311246,t,Condominium,Entire home/apt,North Beach,6,3.0,2.5,37.802640000000004,-122.41046000000001,216,949.0,225.0,1174.0
662754,3347282,f,Apartment,Entire home/apt,Mission,2,2.0,1.5,37.75458,-122.40975,22,282.0,140.0,422.0
663623,119920,t,Apartment,Entire home/apt,Mission,7,2.0,1.5,37.75797,-122.4096,22,240.0,90.0,330.0
664307,3355966,t,Guest suite,Private room,Mission,2,1.0,1.0,37.75292,-122.41875,396,85.0,76.0,161.0
664315,3355966,t,House,Entire home/apt,Mission,6,3.0,2.0,37.75316,-122.42125,6,450.0,300.0,750.0
677207,3443238,f,House,Entire home/apt,Castro/Upper Market,6,3.0,3.0,37.764990000000004,-122.44261999999999,62,395.0,150.0,545.0
678556,3453060,t,Apartment,Entire home/apt,Haight Ashbury,2,1.0,1.0,37.77431,-122.45236000000001,391,135.0,25.0,160.0
680288,3463569,t,Guest suite,Entire home/apt,Mission,2,1.0,1.0,37.75192,-122.41365,263,150.0,50.0,200.0
686677,3503605,f,Apartment,Shared room,Western Addition,1,1.0,1.5,37.77532,-122.43741000000001,0,67.0,,
687430,305973,f,House,Private room,Excelsior,1,1.0,3.0,37.7296,-122.42728000000001,18,35.0,30.0,65.0
691023,3531780,f,House,Entire home/apt,Castro/Upper Market,6,3.0,2.5,37.75697,-122.42727,32,450.0,200.0,650.0
699723,469757,t,Apartment,Entire home/apt,Potrero Hill,4,2.0,2.0,37.76644,-122.39588,60,395.0,165.0,560.0
713877,3675617,t,Guest suite,Entire home/apt,Inner Sunset,5,1.0,1.0,37.763690000000004,-122.45303999999999,553,145.0,85.0,230.0
715543,3676663,f,Loft,Entire home/apt,Mission,4,2.0,1.5,37.76375,-122.4125,4,180.0,100.0,280.0
715754,3685746,f,Condominium,Entire home/apt,Haight Ashbury,4,1.0,1.0,37.766459999999995,-122.4432,80,160.0,100.0,260.0
719431,783438,t,Guest suite,Entire home/apt,West of Twin Peaks,2,1.0,1.0,37.74028,-122.46885,291,79.0,35.0,114.0
720811,93873,t,Apartment,Entire home/apt,Inner Richmond,2,1.0,1.0,37.77571,-122.46296000000001,210,135.0,50.0,185.0
725300,3750633,f,House,Private room,Castro/Upper Market,6,2.0,2.0,37.75935,-122.44436999999999,45,379.0,159.0,538.0
726657,3761768,t,Condominium,Entire home/apt,Mission,4,2.0,2.0,37.762840000000004,-122.42443,18,322.0,110.0,432.0
727866,1743076,t,Guest suite,Entire home/apt,Outer Sunset,2,1.0,1.0,37.74781,-122.50316000000001,458,153.0,50.0,203.0
727969,3729230,t,Apartment,Entire home/apt,Noe Valley,5,1.0,1.0,37.75354,-122.43372,257,170.0,100.0,270.0
728486,3404761,f,Loft,Entire home/apt,South of Market,2,1.0,1.5,37.7822,-122.404,54,175.0,120.0,295.0
728585,3780377,t,Guest suite,Entire home/apt,Noe Valley,2,1.0,1.0,37.74935,-122.43531999999999,279,139.0,45.0,184.0
728884,3729230,t,House,Entire home/apt,Noe Valley,7,2.0,1.0,37.75305,-122.43465,136,275.0,150.0,425.0
732779,2146065,f,House,Entire home/apt,Outer Richmond,6,3.0,2.0,37.78068,-122.48146000000001,11,520.0,250.0,770.0
734801,3832375,f,Loft,Entire home/apt,Western Addition,3,1.0,1.0,37.78937,-122.42936999999999,27,162.0,180.0,342.0
734839,3832802,t,Apartment,Entire home/apt,North Beach,6,2.0,1.0,37.80153,-122.4094,178,185.0,300.0,485.0
738493,3347282,f,Apartment,Private room,Potrero Hill,2,1.0,0.5,37.76037,-122.40413999999998,5,178.0,40.0,218.0
738547,3860047,f,Apartment,Entire home/apt,Russian Hill,5,2.0,1.0,37.80627,-122.41918999999999,121,395.0,125.0,520.0
741327,9965793,t,Apartment,Entire home/apt,Chinatown,2,1.0,1.0,37.791470000000004,-122.40848000000001,9,123.0,,
746079,1567365,t,Condominium,Private room,Castro/Upper Market,3,1.0,1.5,37.76063,-122.44618,340,115.0,99.0,214.0
748222,516404,t,Apartment,Private room,Mission,3,1.0,1.0,37.756209999999996,-122.41555,640,120.0,30.0,150.0
